anoMes;codigoPessoa;nomePessoa;tipoPessoa;municipioPessoa;siglaUFPessoa;codigoUG;nomeUG;codigoOrgao;nomeOrgao;codigoOrgaoSuperior;nomeOrgaoSuperior;valor;_anoConsulta
202212;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;443048;ICMBIO GR5 SUL;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;2676.06;2022
202204;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;510181;SUPERINTENDENCIA REGIONAL SUL;37202;Instituto Nacional do Seguro Social;33000;Ministério da Previdência Social;435.9;2022
202203;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;127537.01;2022
202211;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;151714;FUNDO DE FINANCIAMENTO ESTUDANTIL;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;92399.14;2022
202204;04.700.714/0001-63;APM TERMINALS ITAJAI S.A.;Entidades Empresariais Privadas;ITAJAÍ;SC;253002;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;36212;Agência Nacional de Vigilância Sanitária;36000;Ministério da Saúde;44979.9;2022
202205;04.856.713/0001-02;CLINICA DE ESPORTE ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;1092.0;2022
202202;04.856.713/0001-02;CLINICA DE ESPORTE ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;6938.17;2022
202206;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;1000.0;2022
202210;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;443048;ICMBIO GR5 SUL;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;1333.62;2022
202207;04.856.713/0001-02;CLINICA DE ESPORTE ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;5075.55;2022
202210;80.655.525/0001-02;CLINMEDI - CLINICA MEDICA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;47.41;2022
202210;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;390.36;2022
202208;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;4838.0;2022
202206;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2145435.25;2022
202206;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;102.14;2022
202209;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;852660.21;2022
202205;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2086250.74;2022
202207;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;139876.39;2022
202206;80.655.525/0001-02;CLINMEDI - CLINICA MEDICA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;1546.33;2022
202212;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;16947639.02;2022
202212;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;1784522.13;2022
202201;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;510181;SUPERINTENDENCIA REGIONAL SUL;37202;Instituto Nacional do Seguro Social;33000;Ministério da Previdência Social;248.19;2022
202206;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;510181;SUPERINTENDENCIA REGIONAL SUL;37202;Instituto Nacional do Seguro Social;33000;Ministério da Previdência Social;262.43;2022
202202;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2139629.28;2022
202212;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;96344.05;2022
202203;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;175004;CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS;56000;Ministério das Cidades - Unidades com vínculo direto;56000;Ministério das Cidades;578000.0;2022
202202;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;443048;ICMBIO GR5 SUL;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;222.27;2022
202205;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;110060;COORD. GERAL DE ORC. FIN. E ANAL. CONT. - AGU;63000;Advocacia-Geral da União - Unidades com vínculo direto;63000;Advocacia-Geral da União;86364.61;2022
202203;80.655.525/0001-02;CLINMEDI - CLINICA MEDICA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;3878.93;2022
202208;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;443048;ICMBIO GR5 SUL;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;647.0;2022
202208;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;13601863.0;2022
202209;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2022
202209;80.655.525/0001-02;CLINMEDI - CLINICA MEDICA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;534.8;2022
202207;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2022
202202;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;200125;SUPERINTENDENCIA DA PRF EM SANTA CATARINA;30802;Polícia Rodoviária Federal;30000;Ministério da Justiça e Segurança Pública;120.61;2022
202206;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;6898.6;2022
202202;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;13698631.61;2022
202212;80.655.525/0001-02;CLINMEDI - CLINICA MEDICA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;532.41;2022
202211;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;13245060.22;2022
202204;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;443048;ICMBIO GR5 SUL;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;666.82;2022
202211;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;93.04;2022
202202;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;160446;62º BATALHAO DE INFANTARIA;52121;Comando do Exército;52000;Ministério da Defesa;3479.22;2022
202207;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;14923229.28;2022
202211;04.856.713/0001-02;CLINICA DE ESPORTE ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;1581.72;2022
202209;04.856.713/0001-02;CLINICA DE ESPORTE ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;1596.0;2022
202211;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2376254.58;2022
202201;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2022
202205;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;187.51;2022
202209;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;1842621.13;2022
202205;80.655.525/0001-02;CLINMEDI - CLINICA MEDICA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;10399.72;2022
202203;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;3893.67;2022
202204;04.856.713/0001-02;CLINICA DE ESPORTE ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;2264.81;2022
202209;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;85.37;2022
202212;03.842.931/0001-25;INSTITUTO ITAJAI SUSTENTAVEL - INIS;Administração Pública Municipal;ITAJAÍ;SC;200401;FUNDO DE DEFESA DE DIREITOS DIFUSOS;30905;Fundo de Defesa de Direitos Difusos;30000;Ministério da Justiça e Segurança Pública;10732.58;2022
202207;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;443048;ICMBIO GR5 SUL;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;560.67;2022
202204;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;158516;INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC;26438;Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina;26000;Ministério da Educação;466.0;2022
202203;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;264.6;2022
202210;84.307.974/0001-02;FUNDACAO UNIVERSIDADE DO VALE DO ITAJAI;Entidades Sem Fins Lucrativos;ITAJAÍ;SC;151714;FUNDO DE FINANCIAMENTO ESTUDANTIL;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;175412.54;2022
202203;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;12731130.59;2022
202204;09.333.052/0001-54;COOPERATIVA DE PRODUTORES RURAIS DE ITAJAI COOPERAR;Entidades Empresariais Privadas;ITAJAÍ;SC;160446;62º BATALHAO DE INFANTARIA;52121;Comando do Exército;52000;Ministério da Defesa;1650.2;2022
202208;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2022
202205;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2022
202207;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;375.02;2022
202203;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2094889.38;2022
202203;04.856.713/0001-02;CLINICA DE ESPORTE ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;4610.18;2022
202211;03.842.931/0001-25;INSTITUTO ITAJAI SUSTENTAVEL - INIS;Administração Pública Municipal;ITAJAÍ;SC;200401;FUNDO DE DEFESA DE DIREITOS DIFUSOS;30905;Fundo de Defesa de Direitos Difusos;30000;Ministério da Justiça e Segurança Pública;579623.18;2022
202209;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;13012683.85;2022
202203;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2022
202207;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;153173;FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO;26298;Fundo Nacional de Desenvolvimento da Educação;26000;Ministério da Educação;2122580.88;2022
202203;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;443048;ICMBIO GR5 SUL;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;666.82;2022
202210;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;64058.79;2022
202207;80.655.525/0001-02;CLINMEDI - CLINICA MEDICA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;1134.39;2022
202206;01.823.752/0001-15;FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO MUNICIPIO DE ITAJAI;Administração Pública;ITAJAÍ;SC;330013;FUNDO NACIONAL DE ASSISTENCIA SOCIAL;55001;Fundo Nacional de Assistência Social;55000;Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome;31216.04;2022
202211;18.487.144/0001-80;I.G.I. INDUSTRIA DE GASES ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;513181;FRGPS - SUPERINTENDENCIA REGIONAL SUL;37904;Fundo do Regime Geral da Previdência Social;33000;Ministério da Previdência Social;500.0;2022
202201;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;12057944.21;2022
202211;80.655.525/0001-02;CLINMEDI - CLINICA MEDICA ITAJAI LTDA;Entidades Empresariais Privadas;ITAJAÍ;SC;785344;DELEGACIA DA CAPITANIA DOS PORTOS EM ITAJAI;52131;Comando da Marinha;52000;Ministério da Defesa;762.95;2022
202203;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;540045;CAIXA - CULTURA;42000;Ministério da Cultura - Unidades com vínculo direto;42000;Ministério da Cultura;106974.55;2022
202203;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;510181;SUPERINTENDENCIA REGIONAL SUL;37202;Instituto Nacional do Seguro Social;33000;Ministério da Previdência Social;264.33;2022
202209;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;443048;ICMBIO GR5 SUL;44207;Instituto Chico Mendes de Conservação da Biodiversidade;44000;Ministério do Meio Ambiente e Mudança do Clima;666.81;2022
202205;08.259.606/0001-58;FUNDO MUNICIPAL DE SAUDE DE ITAJAI;Administração Pública;ITAJAÍ;SC;257001;DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE;36000;Ministério da Saúde - Unidades com vínculo direto;36000;Ministério da Saúde;12722637.57;2022
202205;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;510181;SUPERINTENDENCIA REGIONAL SUL;37202;Instituto Nacional do Seguro Social;33000;Ministério da Previdência Social;829.32;2022
202201;83.102.277/0001-52;MUNICIPIO DE ITAJAI;Administração Pública Municipal;ITAJAÍ;SC;193125;IBAMA - SUPERINTENDENCIA DE SANTA CATARINA/SC;20701;Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis;44000;Ministério do Meio Ambiente e Mudança do Clima;107.14;2022
