Ano de eleição;Cor / Raça;Estado civil;Faixa etária;Gênero;Grau de instrução;Identidade de gênero;Intérprete de libras;Município;País;Quilombola;Região;UF;Quantidade de eleitores com biometria;Quantidade de eleitores com deficiência;Quantidade de eleitores com nome social;Quantidade de eleitores;Quantidade voto facultativo;Quantidade voto facultativo deficiência;Quantidade voto obrigatório;Quantidade voto obrigatório deficiência;Data de carga
2026;Amarela;SOLTEIRO;45 a 49 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;2;0;;2;;18/07/2026 07:17
2026;Amarela;SOLTEIRO;45 a 49 anos;MASCULINO;SUPERIOR COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Amarela;SOLTEIRO;50 a 54 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Amarela;SOLTEIRO;55 a 59 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Amarela;SOLTEIRO;55 a 59 anos;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Amarela;SOLTEIRO;55 a 59 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Amarela;SOLTEIRO;55 a 59 anos;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Amarela;SOLTEIRO;55 a 59 anos;MASCULINO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Amarela;SOLTEIRO;60 a 64 anos;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Amarela;VIÚVO;60 a 64 anos;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;18 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;1;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;18 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;18 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;18 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;19 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;19 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;3;0;0;3;0;;3;;18/07/2026 07:17
2026;Branca;CASADO;19 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;5;0;0;5;0;;5;;18/07/2026 07:17
2026;Branca;CASADO;19 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;19 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;3;0;0;3;0;;3;;18/07/2026 07:17
2026;Branca;CASADO;20 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;20 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;6;0;0;6;0;;6;;18/07/2026 07:17
2026;Branca;CASADO;20 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;3;0;0;4;0;;4;;18/07/2026 07:17
2026;Branca;CASADO;20 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;20 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;20 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;4;0;0;4;0;;4;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;67;0;0;71;0;;71;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;22;0;0;23;0;;23;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;11;0;0;11;0;;11;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;39;1;0;39;0;;39;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;26;1;0;28;0;;28;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;8;0;0;9;0;;9;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;21 a 24 anos;MASCULINO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;7;0;0;7;0;;7;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;5;0;0;5;0;;5;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;7;0;0;8;0;;8;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;105;0;0;111;0;;111;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;5;0;0;5;0;;5;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;20;1;0;20;0;;20;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;3;0;0;3;0;;3;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;137;0;0;137;0;;137;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;SUPERIOR COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;13;0;0;13;0;;13;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;SUPERIOR COMPLETO;Prefere não informar;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;66;1;0;66;0;;66;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;1;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;FEMININO;SUPERIOR INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;5;0;0;6;0;;6;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;4;0;0;4;0;;4;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;5;0;0;5;0;;5;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;46;0;0;47;0;;47;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;0;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;15;1;0;16;0;;16;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;26;0;0;26;0;;26;;18/07/2026 07:17
2026;Branca;CASADO;25 a 29 anos;MASCULINO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;23;1;0;23;0;;23;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;ANALFABETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;1;;0;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;10;0;0;10;0;;10;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;11;0;0;12;0;;12;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;120;1;0;127;0;;127;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;8;0;0;8;0;;8;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;ENSINO MÉDIO COMPLETO;Prefere não informar;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;29;0;0;33;0;;33;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;0;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;207;1;0;211;0;;211;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;SUPERIOR COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;SUPERIOR COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;9;0;0;9;0;;9;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;58;1;0;58;0;;58;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;SUPERIOR INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;5;0;0;5;0;;5;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;FEMININO;SUPERIOR INCOMPLETO;Transgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;10;0;0;12;0;;12;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;12;0;0;13;0;;13;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;75;0;0;75;0;;75;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;3;0;;3;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;22;0;0;25;0;;25;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;73;1;0;75;0;;75;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;SUPERIOR COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;33;0;0;33;0;;33;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;SUPERIOR INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;1;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;30 a 34 anos;MASCULINO;SUPERIOR INCOMPLETO;Prefere não informar;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;20;1;0;21;0;;21;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Prefere não informar;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;15;0;0;16;0;;16;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;146;1;0;156;0;;156;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO MÉDIO COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;9;0;0;9;0;;9;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;32;0;0;33;0;;33;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;294;5;0;299;0;;299;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;SUPERIOR COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;3;0;0;3;0;;3;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;SUPERIOR COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;13;0;0;13;0;;13;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;SUPERIOR COMPLETO;Transgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;SUPERIOR COMPLETO;Transgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;66;0;0;71;0;;71;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;FEMININO;SUPERIOR INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;11;0;0;12;0;;12;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;15;0;0;15;0;;15;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;11;2;0;11;0;;11;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;102;3;0;107;0;;107;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;3;0;0;3;0;;3;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;ENSINO MÉDIO COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;3;0;0;3;0;;3;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;28;0;0;32;0;;32;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;ENSINO MÉDIO INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;SUPERIOR COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;119;2;0;122;0;;122;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;SUPERIOR COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;SUPERIOR COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;5;0;0;7;0;;7;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;SUPERIOR INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;47;0;0;48;0;;48;;18/07/2026 07:17
2026;Branca;CASADO;35 a 39 anos;MASCULINO;SUPERIOR INCOMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;2;0;0;2;0;;2;;18/07/2026 07:17
2026;Branca;CASADO;40 a 44 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;16;1;0;17;0;;17;;18/07/2026 07:17
2026;Branca;CASADO;40 a 44 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Cisgênero;SIM;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;40 a 44 anos;FEMININO;ENSINO FUNDAMENTAL COMPLETO;Prefere não informar;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;1;0;0;1;0;;1;;18/07/2026 07:17
2026;Branca;CASADO;40 a 44 anos;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;Cisgênero;NÃO;ITAJAÍ;Brasil;NÃO;SUL;SC;26;0;0;27;0;;27;;18/07/2026 07:17
